Replicon_name	Species_Id	Lineage
PASP027.D.00001.C001	PASP027.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
PASP028.D.00001.C001	PASP028.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PASP028.D.00001.P002	PASP028.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PASP028.D.00001.P003	PASP028.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PASP028.D.00001.P004	PASP028.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PASP028.D.00001.P005	PASP028.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PASP028.D.00001.P006	PASP028.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PASP028.D.00001.P007	PASP028.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PASP028.D.00001.P008	PASP028.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PASP028.D.00001.P009	PASP028.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PASP029.D.00001.C001	PASP029.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
PASP030.D.00001.C001	PASP030.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea
PASP031.D.00001.C001	PASP031.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Parashewanella
PASP032.D.00001.C001	PASP032.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PASP033.D.00001.C001	PASP033.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
PASP034.D.00001.C001	PASP034.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Parashewanella
PASP035.D.00001.C001	PASP035.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
PASP036.D.00001.C001	PASP036.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PASP036.D.00001.P002	PASP036.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PASP036.D.00001.P003	PASP036.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PASP036.D.00001.P004	PASP036.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PASP036.D.00001.P005	PASP036.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PASP036.D.00001.P006	PASP036.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PASP037.D.00001.C001	PASP037.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
PASP037.D.00001.P002	PASP037.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
PASP037.D.00001.P003	PASP037.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
PASP037.D.00001.P004	PASP037.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
PASP037.D.00001.P005	PASP037.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
PASP037.D.00001.P006	PASP037.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
PASP037.D.00001.P007	PASP037.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
PASP038.D.00001.C001	PASP038.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea
PASP038.D.00002.C001	PASP038.D.00002	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea
PASP039.D.00001.C001	PASP039.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
PASP039.D.00001.C002	PASP039.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
PASP039.D.00001.P003	PASP039.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
PASP039.D.00001.P004	PASP039.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
PASP039.D.00001.P005	PASP039.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
PAST001.D.00001.C001	PAST001.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
PAST002.D.00001.C001	PAST002.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAST002.D.00001.P002	PAST002.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAST002.D.00001.P003	PAST002.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAST002.D.00001.P004	PAST002.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAST002.D.00001.P005	PAST002.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAST002.D.00001.P006	PAST002.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAST002.D.00001.P007	PAST002.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAST002.D.00001.P008	PAST002.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAST002.D.00001.P009	PAST002.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAST002.D.00001.P010	PAST002.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAST002.D.00001.P011	PAST002.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAST002.D.00001.P012	PAST002.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PASW001.D.00001.C001	PASW001.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
PATE001.D.00001.C001	PATE001.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
PATE002.D.00001.C001	PATE002.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
PATE002.D.00001.C002	PATE002.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
PATE003.D.00001.C001	PATE003.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
PATE003.D.00001.C002	PATE003.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
PATE003.D.00001.C003	PATE003.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
PATE003.D.00001.C004	PATE003.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
PATH001.D.00001.C001	PATH001.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Parageobacillus
PATH001.D.00001.P002	PATH001.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Parageobacillus
PATH001.D.00001.P003	PATH001.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Parageobacillus
PATH001.D.00002.C001	PATH001.D.00002	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Parageobacillus
PATH001.D.00003.C001	PATH001.D.00003	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Parageobacillus
PATH001.D.00003.P002	PATH001.D.00003	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Parageobacillus
PATH001.D.00003.P003	PATH001.D.00003	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Parageobacillus
PATH001.D.00004.C001	PATH001.D.00004	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Parageobacillus
PATH001.D.00004.P002	PATH001.D.00004	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Parageobacillus
PATH001.D.00004.P003	PATH001.D.00004	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Parageobacillus
PATH002.D.00001.C001	PATH002.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea
PATH002.D.00002.C001	PATH002.D.00002	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea
PAVA001.D.00001.C001	PAVA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00001.P002	PAVA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00001.P003	PAVA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00001.P004	PAVA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00002.C001	PAVA001.D.00002	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00003.C001	PAVA001.D.00003	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00003.P002	PAVA001.D.00003	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00003.P003	PAVA001.D.00003	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00003.P004	PAVA001.D.00003	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00004.C001	PAVA001.D.00004	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00004.P002	PAVA001.D.00004	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00004.P003	PAVA001.D.00004	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00004.P004	PAVA001.D.00004	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00005.C001	PAVA001.D.00005	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00005.P002	PAVA001.D.00005	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00005.P003	PAVA001.D.00005	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00005.P004	PAVA001.D.00005	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00005.P005	PAVA001.D.00005	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00006.C001	PAVA001.D.00006	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00006.P002	PAVA001.D.00006	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVA001.D.00006.P003	PAVA001.D.00006	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea
PAVE001.D.00001.C001	PAVE001.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea
PAVE001.D.00001.P002	PAVE001.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea
PAXE001.D.00001.C001	PAXE001.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
PAXE001.D.00001.C002	PAXE001.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
PAXE001.D.00001.C003	PAXE001.D.00001	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
PAXE001.D.00002.C001	PAXE001.D.00002	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
PAXE001.D.00002.C002	PAXE001.D.00002	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
PAXE001.D.00002.C003	PAXE001.D.00002	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia
PAXY001.D.00001.C001	PAXY001.D.00001	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella
PAXY002.D.00001.C001	PAXY002.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
PAXY002.D.00001.P002	PAXY002.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
PAYE001.D.00001.C001	PAYE001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00001.P002	PAYE001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00001.P003	PAYE001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00001.P004	PAYE001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00001.P005	PAYE001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00001.P006	PAYE001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00001.P007	PAYE001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00001.P008	PAYE001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00002.C001	PAYE001.D.00002	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00002.P002	PAYE001.D.00002	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00002.P003	PAYE001.D.00002	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00002.P004	PAYE001.D.00002	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00002.P005	PAYE001.D.00002	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00002.P006	PAYE001.D.00002	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00002.P007	PAYE001.D.00002	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00003.C001	PAYE001.D.00003	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00003.P002	PAYE001.D.00003	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00003.P003	PAYE001.D.00003	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00003.P004	PAYE001.D.00003	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00003.P005	PAYE001.D.00003	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00003.P006	PAYE001.D.00003	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00003.P007	PAYE001.D.00003	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00003.P008	PAYE001.D.00003	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYE001.D.00003.P009	PAYE001.D.00003	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAYO001.D.00001.C001	PAYO001.D.00001	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
PAZH001.D.00001.C001	PAZH001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAZH001.D.00001.P002	PAZH001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAZH001.D.00001.P003	PAZH001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAZH001.D.00001.P004	PAZH001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PAZH001.D.00001.P005	PAZH001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
PEAB001.D.00001.C001	PEAB001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pelagibaca
PEAB001.D.00001.P002	PEAB001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pelagibaca
PEAB001.D.00001.P003	PEAB001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pelagibaca
PEAB001.D.00001.P004	PEAB001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pelagibaca
PEAB001.D.00001.P005	PEAB001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pelagibaca
PEAB001.D.00001.P006	PEAB001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pelagibaca
PEAB001.D.00001.P007	PEAB001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pelagibaca
PEAB001.D.00001.P008	PEAB001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pelagibaca
PEAB001.D.00001.P009	PEAB001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pelagibaca
PEAC001.D.00001.C001	PEAC001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00002.C001	PEAC001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00002.P002	PEAC001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00002.P003	PEAC001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00003.C001	PEAC001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00003.P002	PEAC001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00003.P003	PEAC001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00004.C001	PEAC001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00004.P002	PEAC001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00004.P003	PEAC001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00005.C001	PEAC001.D.00005	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00005.P002	PEAC001.D.00005	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00005.P003	PEAC001.D.00005	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00006.C001	PEAC001.D.00006	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00007.C001	PEAC001.D.00007	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00007.P002	PEAC001.D.00007	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00008.C001	PEAC001.D.00008	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00008.P002	PEAC001.D.00008	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00008.P003	PEAC001.D.00008	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00009.C001	PEAC001.D.00009	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC001.D.00010.C001	PEAC001.D.00010	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici group
PEAC002.D.00001.C001	PEAC002.D.00001	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptoclostridium
PEAC002.D.00001.P002	PEAC002.D.00001	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptoclostridium
PEAC003.D.00001.C001	PEAC003.D.00001	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Pelobacter
PEAC003.D.00001.P002	PEAC003.D.00001	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Pelobacter
PEAT001.D.00001.C001	PEAT001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEAT001.D.00002.C001	PEAT001.D.00002	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEAT001.D.00003.C001	PEAT001.D.00003	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEAT001.D.00003.P002	PEAT001.D.00003	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEAT001.D.00004.C001	PEAT001.D.00004	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEBA001.D.00001.C001	PEBA001.D.00001	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae
PECA001.D.00001.C001	PECA001.D.00001	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Pelobacter
PECA002.D.00001.C001	PECA002.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PECA002.D.00002.C001	PECA002.D.00002	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PECA002.D.00003.C001	PECA002.D.00003	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PECA002.D.00004.C001	PECA002.D.00004	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PECA002.D.00005.C001	PECA002.D.00005	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PECA002.D.00006.C001	PECA002.D.00006	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PECA002.D.00007.C001	PECA002.D.00007	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PECA002.D.00007.P002	PECA002.D.00007	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PECA002.D.00007.P003	PECA002.D.00007	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PECL001.D.00001.C001	PECL001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PECL001.D.00001.P002	PECL001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PECL001.D.00001.P003	PECL001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PECL001.D.00001.P004	PECL001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PECL001.D.00001.P005	PECL001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PECL001.D.00001.P006	PECL001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PECL001.D.00001.P007	PECL001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
